,Indice,id_anony,Anho,Cod.Car.Sec,Nota.Final,Aprobado,1P,2P,Taller,Firma,Derecho a Recuperatorio,Derecho a Final,Primer.Rec,Segundo.Rec,Primer Intento,Segundo Intento,Calificacion,Aprobo
7157,669.0,es_7666,2018,ELE-PLS13 ,1F-3,S,16,22,0,38,False,False,0,0,3.0,0.0,3.0,True
7158,670.0,es_6913,2018,ELE-PLS13 ,2F-5,S,9,33,0,42,False,False,50,0,5.0,0.0,5.0,True
7159,671.0,es_7229,2018,IND-PLS13 ,2F-2,S,10,0,0,10,False,False,0,0,2.0,0.0,2.0,True
7160,672.0,es_7462,2018,CIV-PLS13 ,2F-2,S,5,0,0,5,False,False,0,0,2.0,0.0,2.0,True
7161,673.0,es_7463,2018,MCT-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7162,674.0,es_7186,2018,CIV-PLS13 ,1F-3,S,7,0,0,7,False,False,0,0,3.0,0.0,3.0,True
7163,675.0,es_3591,2018,CGF-PLS13 ,,N,10,0,0,10,False,False,0,0,0.0,0.0,0.0,False
7164,676.0,es_7466,2018,CIV-PLS13 ,2F-2,S,10,20,0,30,False,False,22,0,2.0,0.0,2.0,True
7165,677.0,es_7467,2018,ECA-PLS13 ,1F-4,S,11,29,0,40,False,False,0,0,4.0,0.0,4.0,True
7166,678.0,es_7468,2018,MEC-PLS13 ,,N,8,0,0,8,False,False,0,0,0.0,0.0,0.0,False
7167,679.0,es_6931,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7168,680.0,es_3894,2018,ELE-PLS13 ,2F-1,N,12,17,0,29,False,False,0,0,1.0,0.0,1.0,False
7169,681.0,es_7469,2018,ELE-PLS13 ,,N,8,16,0,24,False,False,8,0,0.0,0.0,0.0,False
7170,682.0,es_7674,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7171,683.0,es_7470,2018,ELE-PLS13 ,,N,0,16,0,16,False,False,0,0,0.0,0.0,0.0,False
7172,684.0,es_3901,2018,MCT-PLS13 ,,N,9,5,0,14,False,False,0,0,0.0,0.0,0.0,False
7173,685.0,es_7811,2018,CIV-PLS13 ,2F-2,S,0,0,0,0,False,False,0,0,2.0,0.0,2.0,True
7174,686.0,es_7677,2018,MCT-PLS13 ,2F-2,S,0,0,0,0,False,False,0,0,2.0,0.0,2.0,True
7175,687.0,es_7474,2018,ELE-PLS13 ,,N,8,13,0,21,False,False,26,0,0.0,0.0,0.0,False
7176,688.0,es_7475,2018,MEC-PLS13 ,2F-1,N,16,23,0,39,False,False,0,0,1.0,0.0,1.0,False
7177,689.0,es_7478,2018,CIV-PLS13 ,,N,9,6,0,15,False,False,0,0,0.0,0.0,0.0,False
7178,690.0,es_7681,2018,CIV-PLS13 ,1F-3,S,11,25,0,36,False,False,0,0,3.0,0.0,3.0,True
7179,691.0,es_7189,2018,IND-PLS13 ,2F-3,S,13,29,0,42,False,False,0,0,3.0,0.0,3.0,True
7180,692.0,es_6976,2018,IND-PLS13 ,,N,5,0,0,5,False,False,0,0,0.0,0.0,0.0,False
7181,693.0,es_6980,2018,CIV-PLS13 ,,N,10,0,0,10,False,False,0,0,0.0,0.0,0.0,False
7182,694.0,es_7485,2018,ELE-PLS13 ,"1F-1,2F-3",S,9,27,0,36,False,False,0,0,1.0,3.0,3.0,True
7183,695.0,es_7236,2018,CIV-PLS13 ,1F-4,S,14,31,0,45,False,False,0,0,4.0,0.0,4.0,True
7184,696.0,es_7486,2018,ELE-PLS13 ,2F-3,S,0,0,0,0,False,False,0,0,3.0,0.0,3.0,True
7185,697.0,es_7487,2018,MCT-PLS13 ,1F-5,S,21,32,0,53,False,False,0,0,5.0,0.0,5.0,True
7186,698.0,es_7158,2018,CIV-PLS13 ,,N,12,0,0,12,False,False,0,0,0.0,0.0,0.0,False
7187,699.0,es_7815,2018,ELE-PLS13 ,2F-1,N,7,0,0,7,False,False,0,0,1.0,0.0,1.0,False
7188,700.0,es_7816,2018,ELE-PLS13 ,1F-3,S,0,0,0,0,False,False,0,0,3.0,0.0,3.0,True
7189,701.0,es_7495,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7190,702.0,es_7819,2018,ELE-PLS13 ,2F-2,S,0,0,0,0,False,False,0,0,2.0,0.0,2.0,True
7191,703.0,es_7690,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7192,704.0,es_7499,2018,CIV-PLS13 ,1F-3,S,11,29,0,40,False,False,0,0,3.0,0.0,3.0,True
7193,705.0,es_7693,2018,CIV-PLS13 ,,N,8,19,0,27,False,False,0,0,0.0,0.0,0.0,False
7194,706.0,es_7501,2018,ELE-PLS13 ,1F-5,S,17,36,0,53,False,False,0,0,5.0,0.0,5.0,True
7195,707.0,es_7694,2018,CIV-PLS13 ,1F-3,S,13,22,0,35,False,False,0,0,3.0,0.0,3.0,True
7196,708.0,es_7505,2018,CIV-PLS13 ,"1F-1,2F-1",N,6,27,0,33,False,False,0,0,1.0,1.0,1.0,False
7197,709.0,es_7240,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7198,710.0,es_7822,2018,CIV-PLS13 ,,N,8,30,0,38,False,False,0,0,0.0,0.0,0.0,False
7199,711.0,es_7166,2018,CIV-PLS13 ,,N,4,10,0,14,False,False,0,0,0.0,0.0,0.0,False
7200,712.0,es_7025,2018,CIV-PLS13 ,,N,5,0,0,5,False,False,0,0,0.0,0.0,0.0,False
7201,713.0,es_7241,2018,ELE-PLS13 ,,N,9,8,0,17,False,False,0,0,0.0,0.0,0.0,False
7202,714.0,es_7510,2018,ELE-PLS13 ,,N,13,0,0,13,False,False,0,0,0.0,0.0,0.0,False
7203,715.0,es_7699,2018,CIV-PLS13 ,2F-4,S,15,35,0,50,False,False,0,0,4.0,0.0,4.0,True
7204,716.0,es_7194,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7205,717.0,es_7168,2018,CGF-PLS13 ,2F-1,N,6,20,0,26,False,False,0,0,1.0,0.0,1.0,False
7206,718.0,es_7700,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7207,719.0,es_7826,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7208,720.0,es_7702,2018,CIV-PLS13 ,,N,13,29,0,42,False,False,0,0,0.0,0.0,0.0,False
7209,721.0,es_7703,2018,CIV-PLS13 ,1F-3,S,10,32,0,42,False,False,0,0,3.0,0.0,3.0,True
7210,722.0,es_7708,2018,CIV-PLS13 ,1F-4,S,19,30,0,49,False,False,0,0,4.0,0.0,4.0,True
7211,723.0,es_7246,2018,CIV-PLS13 ,,N,15,0,0,15,False,False,0,0,0.0,0.0,0.0,False
7212,724.0,es_7060,2018,ECA-PLS13 ,1F-2,S,0,0,0,0,False,False,0,0,2.0,0.0,2.0,True
7213,725.0,es_7522,2018,ELE-PLS13 ,,N,9,21,0,30,False,False,0,0,0.0,0.0,0.0,False
7214,726.0,es_7711,2018,CIV-PLS13 ,1F-3,S,13,27,0,40,False,False,0,0,3.0,0.0,3.0,True
7215,727.0,es_7526,2018,ELE-PLS13 ,,N,17,0,0,17,False,False,0,0,0.0,0.0,0.0,False
7216,728.0,es_7081,2018,ELE-PLS13 ,,N,8,0,0,8,False,False,0,0,0.0,0.0,0.0,False
7217,729.0,es_7712,2018,CIV-PLS13 ,,N,4,22,0,26,False,False,20,0,0.0,0.0,0.0,False
7218,730.0,es_7530,2018,CIV-PLS13 ,,N,7,0,0,7,False,False,0,0,0.0,0.0,0.0,False
9499,731.0,es_534,2018,CGF-PLS13 ,1F-2,S,16,11,0,27,False,False,0,0,2.0,0.0,2.0,True
9500,732.0,es_8913,2018,ELE-PLS13 ,,N,4,14,0,18,False,False,0,0,0.0,0.0,0.0,False
9501,733.0,es_619,2018,CIV-PLS13 ,,N,4,0,0,4,False,False,0,0,0.0,0.0,0.0,False
9502,734.0,es_292,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9503,735.0,es_655,2018,ELE-PLS13 ,1F-1,N,0,0,0,0,False,False,0,0,1.0,0.0,1.0,False
9504,736.0,es_4245,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9505,737.0,es_1499,2018,MEC-PLS13 ,3F-1,N,3,22,0,25,False,False,0,0,1.0,0.0,1.0,False
9506,738.0,es_414,2018,CGF-PLS13 ,"1F-1,2F-1",N,5,0,0,5,False,False,0,0,1.0,1.0,1.0,False
9507,739.0,es_3241,2018,CGF-PLS13 ,,N,5,0,0,5,False,False,0,0,0.0,0.0,0.0,False
9508,740.0,es_4972,2018,ELE-PLS13 ,,N,5,7,0,12,False,False,0,0,0.0,0.0,0.0,False
9509,741.0,es_4266,2018,ECA-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9510,742.0,es_4274,2018,ELE-PLS13 ,,N,8,11,0,19,False,False,0,0,0.0,0.0,0.0,False
9511,743.0,es_4565,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9512,744.0,es_4567,2018,CIV-PLS13 ,2F-3,S,7,0,0,7,False,False,0,0,3.0,0.0,3.0,True
9513,745.0,es_4570,2018,CIV-PLS13 ,,N,2,0,0,2,False,False,0,0,0.0,0.0,0.0,False
9514,746.0,es_4978,2018,CGF-PLS13 ,1F-2,S,11,25,0,36,False,False,0,0,2.0,0.0,2.0,True
9515,747.0,es_4573,2018,MCT-PLS13 ,,N,5,9,0,14,False,False,0,0,0.0,0.0,0.0,False
9516,748.0,es_4290,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9517,749.0,es_4291,2018,ELE-PLS13 ,,N,10,19,0,29,False,False,0,0,0.0,0.0,0.0,False
9518,750.0,es_4586,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9519,751.0,es_4986,2018,CIV-PLS13 ,,N,4,15,0,19,False,False,0,0,0.0,0.0,0.0,False
9520,752.0,es_4036,2018,ECA-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9521,753.0,es_4987,2018,CIV-PLS13 ,1F-3,S,13,0,0,13,False,False,0,0,3.0,0.0,3.0,True
9522,754.0,es_4599,2018,CIV-PLS13 ,,N,3,0,0,3,False,False,0,0,0.0,0.0,0.0,False
9523,755.0,es_4990,2018,CIV-PLS13 ,,N,3,18,0,21,False,False,38,0,0.0,0.0,0.0,False
9524,756.0,es_5699,2018,ELE-PLS13 ,2F-3,S,2,16,0,18,False,False,36,0,3.0,0.0,3.0,True
9525,757.0,es_4614,2018,ELE-PLS13 ,3F-2,S,11,6,0,17,False,False,0,36,2.0,0.0,2.0,True
9526,758.0,es_4992,2018,ELE-PLS13 ,1F-1,N,13,20,0,33,False,False,0,0,1.0,0.0,1.0,False
9527,759.0,es_4996,2018,ELE-PLS13 ,1F-4,S,13,28,0,41,False,False,0,0,4.0,0.0,4.0,True
9528,760.0,es_5004,2018,ELE-PLS13 ,,N,13,7,0,20,False,False,0,0,0.0,0.0,0.0,False
9529,761.0,es_4629,2018,MCT-PLS13 ,3F-2,S,0,0,0,0,False,False,0,24,2.0,0.0,2.0,True
9530,762.0,es_5006,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9531,763.0,es_5016,2018,CIV-PLS13 ,1F-4,S,17,31,0,48,False,False,0,0,4.0,0.0,4.0,True
9532,764.0,es_5017,2018,ELE-PLS13 ,,N,8,13,0,21,False,False,38,0,0.0,0.0,0.0,False
9533,765.0,es_5714,2018,CGF-PLS13 ,1F-3,S,9,20,0,29,False,False,0,0,3.0,0.0,3.0,True
9534,766.0,es_5025,2018,MEC-PLS13 ,1F-4,S,10,28,0,38,False,False,0,0,4.0,0.0,4.0,True
9535,767.0,es_4652,2018,MEC-PLS13 ,1F-3,S,10,29,0,39,False,False,0,0,3.0,0.0,3.0,True
9536,768.0,es_5030,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9537,769.0,es_5049,2018,CIV-PLS13 ,1F-1,N,9,21,0,30,False,False,0,32,1.0,0.0,1.0,False
9538,770.0,es_4672,2018,CIV-PLS13 ,"1F-1,2F-3",S,14,14,0,28,False,False,0,0,1.0,3.0,3.0,True
9539,771.0,es_5053,2018,ELE-PLS13 ,,N,14,0,0,14,False,False,0,0,0.0,0.0,0.0,False
9540,772.0,es_4677,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9541,773.0,es_5062,2018,IND-PLS13 ,1F-2,S,8,22,0,30,False,False,0,0,2.0,0.0,2.0,True
9542,774.0,es_5733,2018,CIV-PLS13 ,,N,11,0,0,11,False,False,0,0,0.0,0.0,0.0,False
9543,775.0,es_5067,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9544,776.0,es_5068,2018,MCT-PLS13 ,,N,14,8,0,22,False,False,0,17,0.0,0.0,0.0,False
9545,777.0,es_4681,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9546,778.0,es_5737,2018,ELE-PLS13 ,,N,3,0,0,3,False,False,0,0,0.0,0.0,0.0,False
9547,779.0,es_5078,2018,ELE-PLS13 ,3F-2,S,7,20,0,27,False,False,16,0,2.0,0.0,2.0,True
9548,780.0,es_5084,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9549,781.0,es_5087,2018,MCT-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9550,782.0,es_5089,2018,CIV-PLS13 ,1F-5,S,9,35,0,44,False,False,0,0,5.0,0.0,5.0,True
9551,783.0,es_5093,2018,MEC-PLS13 ,,N,0,15,0,15,False,False,18,30,0.0,0.0,0.0,False
9552,784.0,es_5096,2018,CIV-PLS13 ,1F-4,S,18,26,0,44,False,False,0,0,4.0,0.0,4.0,True
9553,785.0,es_5104,2018,CGF-PLS13 ,3F-2,S,9,14,0,23,False,False,26,32,2.0,0.0,2.0,True
9554,786.0,es_5758,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9555,787.0,es_5761,2018,CIV-PLS13 ,1F-3,S,7,27,0,34,False,False,0,0,3.0,0.0,3.0,True
9556,788.0,es_5117,2018,MEC-PLS13 ,,N,19,13,0,32,False,False,0,0,0.0,0.0,0.0,False
9557,789.0,es_5119,2018,ELE-PLS13 ,3F-2,S,12,15,0,27,False,False,24,36,2.0,0.0,2.0,True
9558,790.0,es_5766,2018,MCT-PLS13 ,1F-3,S,12,25,0,37,False,False,0,0,3.0,0.0,3.0,True
9559,791.0,es_5125,2018,ELE-PLS13 ,1F-3,S,14,27,0,41,False,False,0,0,3.0,0.0,3.0,True
9560,792.0,es_5127,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9561,793.0,es_5775,2018,CIV-PLS13 ,"2F-1,3F-3",S,8,15,0,23,False,False,29,0,1.0,3.0,3.0,True
9562,794.0,es_5776,2018,CIV-PLS13 ,1F-2,S,5,21,0,26,False,False,0,0,2.0,0.0,2.0,True
9563,795.0,es_8827,2018,MEC-PLS13 ,1F-2,S,13,27,0,40,False,False,0,0,2.0,0.0,2.0,True
9564,796.0,es_5138,2018,CIV-PLS13 ,,N,5,7,0,12,False,False,0,0,0.0,0.0,0.0,False
9565,797.0,es_364,2018,CGF-PLS13 ,2F-2,S,1,21,0,22,False,False,34,0,2.0,0.0,2.0,True
9566,798.0,es_5147,2018,CGF-PLS13 ,"1F-1,2F-3",S,3,24,0,27,False,False,0,0,1.0,3.0,3.0,True
9567,799.0,es_5148,2018,MEC-PLS13 ,,N,1,0,0,1,False,False,0,0,0.0,0.0,0.0,False
9568,800.0,es_5149,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9569,801.0,es_5790,2018,CIV-PLS13 ,1F-1,N,7,23,0,30,False,False,0,0,1.0,0.0,1.0,False
9570,802.0,es_5152,2018,ELE-PLS13 ,1F-3,S,12,28,0,40,False,False,0,0,3.0,0.0,3.0,True
9571,803.0,es_5799,2018,CIV-PLS13 ,3F-4,S,12,14,0,26,False,False,30,35,4.0,0.0,4.0,True
9572,804.0,es_4387,2018,ELE-PLS13 ,,N,12,8,0,20,False,False,0,30,0.0,0.0,0.0,False
9573,805.0,es_4389,2018,MEC-PLS13 ,,N,2,17,0,19,False,False,18,16,0.0,0.0,0.0,False
9574,806.0,es_8828,2018,CIV-PLS13 ,1F-5,S,19,22,0,41,False,False,0,0,5.0,0.0,5.0,True
9575,807.0,es_4717,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9576,808.0,es_8829,2018,CIV-PLS13 ,1F-5,S,11,23,0,34,False,False,0,0,5.0,0.0,5.0,True
9577,809.0,es_5168,2018,ELE-PLS13 ,,N,9,0,0,9,False,False,0,0,0.0,0.0,0.0,False
9578,810.0,es_4391,2018,CIV-PLS13 ,,N,16,14,0,30,False,False,0,0,0.0,0.0,0.0,False
9579,811.0,es_5809,2018,IND-PLS13 ,,N,1,19,0,20,False,False,0,0,0.0,0.0,0.0,False
9580,812.0,es_4718,2018,MCT-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9581,813.0,es_5821,2018,CIV-PLS13 ,1F-3,S,14,27,0,41,False,False,0,0,3.0,0.0,3.0,True
9582,814.0,es_4720,2018,ELE-PLS13 ,,N,1,4,0,5,False,False,0,0,0.0,0.0,0.0,False
9583,815.0,es_4396,2018,MCT-PLS13 ,,N,15,3,0,18,False,False,0,12,0.0,0.0,0.0,False
9584,816.0,es_5177,2018,CGF-PLS13 ,3F-1,N,6,22,0,28,False,False,0,0,1.0,0.0,1.0,False
9585,817.0,es_5178,2018,ELE-PLS13 ,,N,16,24,0,40,False,False,0,0,0.0,0.0,0.0,False
9586,818.0,es_5834,2018,MCT-PLS13 ,1F-2,S,11,22,0,33,False,False,0,0,2.0,0.0,2.0,True
9587,819.0,es_4725,2018,CGF-PLS13 ,2F-3,S,5,16,0,21,False,False,42,0,3.0,0.0,3.0,True
9588,820.0,es_5837,2018,MCT-PLS13 ,,N,12,17,0,29,False,False,36,0,0.0,0.0,0.0,False
9589,821.0,es_5184,2018,MEC-PLS13 ,,N,5,0,0,5,False,False,0,0,0.0,0.0,0.0,False
9590,822.0,es_5840,2018,CIV-PLS13 ,1F-5,S,18,22,0,40,False,False,0,0,5.0,0.0,5.0,True
9591,823.0,es_5185,2018,ELE-PLS13 ,2F-3,S,13,23,0,36,False,False,0,0,3.0,0.0,3.0,True
9592,824.0,es_8830,2018,CIV-PLS13 ,1F-3,S,17,28,0,45,False,False,0,0,3.0,0.0,3.0,True
9593,825.0,es_5186,2018,MEC-PLS13 ,1F-3,S,15,26,0,41,False,False,0,0,3.0,0.0,3.0,True
9594,826.0,es_8831,2018,CIV-PLS13 ,1F-5,S,13,33,0,46,False,False,0,0,5.0,0.0,5.0,True
9595,827.0,es_8832,2018,CIV-PLS13 ,1F-3,S,11,27,0,38,False,False,0,0,3.0,0.0,3.0,True
9596,828.0,es_5192,2018,IND-PLS13 ,1F-2,S,6,23,0,29,False,False,0,0,2.0,0.0,2.0,True
9597,829.0,es_4731,2018,CIV-PLS13 ,,N,8,3,0,11,False,False,0,0,0.0,0.0,0.0,False
9598,830.0,es_8833,2018,MEC-PLS13 ,1F-5,S,11,23,0,34,False,False,0,0,5.0,0.0,5.0,True
9599,831.0,es_4115,2018,MEC-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9600,832.0,es_5854,2018,CIV-PLS13 ,1F-5,S,14,33,0,47,False,False,0,0,5.0,0.0,5.0,True
9601,833.0,es_5197,2018,CIV-PLS13 ,"1F-1,3F-2",S,6,19,0,25,False,False,0,0,1.0,2.0,2.0,True
9602,834.0,es_5858,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9603,835.0,es_4735,2018,CIV-PLS13 ,3F-2,S,15,11,0,26,False,False,0,27,2.0,0.0,2.0,True
9604,836.0,es_4407,2018,ELE-PLS13 ,,N,8,0,0,8,False,False,0,0,0.0,0.0,0.0,False
9605,837.0,es_5203,2018,CIV-PLS13 ,1F-3,S,7,21,0,28,False,False,0,0,3.0,0.0,3.0,True
9606,838.0,es_5204,2018,CIV-PLS13 ,1F-3,S,13,26,0,39,False,False,0,0,3.0,0.0,3.0,True
9607,839.0,es_5209,2018,CGF-PLS13 ,,N,3,3,0,6,False,False,0,0,0.0,0.0,0.0,False
9608,840.0,es_5874,2018,CIV-PLS13 ,,N,4,0,0,4,False,False,0,0,0.0,0.0,0.0,False
9609,841.0,es_8834,2018,CIV-PLS13 ,1F-5,S,16,20,0,36,False,False,0,0,5.0,0.0,5.0,True
9610,842.0,es_5214,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9611,843.0,es_5882,2018,CIV-PLS13 ,,N,4,14,0,18,False,False,0,14,0.0,0.0,0.0,False
9612,844.0,es_5218,2018,IND-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9613,845.0,es_4121,2018,CIV-PLS13 ,,N,8,0,0,8,False,False,0,0,0.0,0.0,0.0,False
9614,846.0,es_8835,2018,MCT-PLS13 ,1F-5,S,15,21,0,36,False,False,0,0,5.0,0.0,5.0,True
9615,847.0,es_5888,2018,CIV-PLS13 ,1F-5,S,16,29,0,45,False,False,0,0,5.0,0.0,5.0,True
9616,848.0,es_8836,2018,CIV-PLS13 ,2F-3,S,17,17,0,34,False,False,0,0,3.0,0.0,3.0,True
9617,849.0,es_5893,2018,ELE-PLS13 ,,N,1,0,0,1,False,False,0,0,0.0,0.0,0.0,False
9618,850.0,es_5228,2018,ELE-PLS13 ,3F-1,N,15,9,0,24,False,False,0,35,1.0,0.0,1.0,False
9619,851.0,es_8837,2018,CIV-PLS13 ,,N,3,12,0,15,False,False,0,0,0.0,0.0,0.0,False
9620,852.0,es_5232,2018,IND-PLS13 ,3F-3,S,7,12,0,19,False,False,22,34,3.0,0.0,3.0,True
9621,853.0,es_8838,2018,MCT-PLS13 ,1F-4,S,15,23,0,38,False,False,0,0,4.0,0.0,4.0,True
9622,854.0,es_5234,2018,MEC-PLS13 ,,N,4,0,0,4,False,False,0,0,0.0,0.0,0.0,False
9623,855.0,es_5903,2018,CIV-PLS13 ,,N,13,12,0,25,False,False,0,0,0.0,0.0,0.0,False
9624,856.0,es_4756,2018,MEC-PLS13 ,2F-2,S,0,0,0,0,False,False,0,0,2.0,0.0,2.0,True
9625,857.0,es_5245,2018,MCT-PLS13 ,3F-3,S,11,12,0,23,False,False,34,0,3.0,0.0,3.0,True
9626,858.0,es_8840,2018,MCT-PLS13 ,1F-5,S,22,32,0,54,False,False,0,0,5.0,0.0,5.0,True
9627,859.0,es_8841,2018,CIV-PLS13 ,1F-5,S,22,35,0,57,False,False,0,0,5.0,0.0,5.0,True
9628,860.0,es_5247,2018,MCT-PLS13 ,,N,12,5,0,17,False,False,0,0,0.0,0.0,0.0,False
9629,861.0,es_8842,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9630,862.0,es_5251,2018,CIV-PLS13 ,3F-1,N,6,7,0,13,False,False,0,24,1.0,0.0,1.0,False
9631,863.0,es_5252,2018,ELE-PLS13 ,3F-2,S,14,11,0,25,False,False,22,0,2.0,0.0,2.0,True
9632,864.0,es_5253,2018,IND-PLS13 ,1F-5,S,13,32,0,45,False,False,0,0,5.0,0.0,5.0,True
9633,865.0,es_5254,2018,CGF-PLS13 ,1F-3,S,0,0,0,0,False,False,0,0,3.0,0.0,3.0,True
9634,866.0,es_8843,2018,CIV-PLS13 ,1F-3,S,15,29,0,44,False,False,0,0,3.0,0.0,3.0,True
9635,867.0,es_8844,2018,CIV-PLS13 ,1F-5,S,13,35,0,48,False,False,0,0,5.0,0.0,5.0,True
9636,868.0,es_8845,2018,CIV-PLS13 ,2F-4,S,7,26,0,33,False,False,39,0,4.0,0.0,4.0,True
9637,869.0,es_5277,2018,CIV-PLS13 ,,N,9,11,0,20,False,False,28,0,0.0,0.0,0.0,False
9638,870.0,es_8767,2018,MCT-PLS13 ,,N,11,10,0,21,False,False,0,0,0.0,0.0,0.0,False
9639,871.0,es_8846,2018,IND-PLS13 ,2F-5,S,5,13,0,18,False,False,48,0,5.0,0.0,5.0,True
9640,872.0,es_5278,2018,IND-PLS13 ,1F-5,S,11,28,0,39,False,False,0,0,5.0,0.0,5.0,True
9641,873.0,es_5279,2018,CIV-PLS13 ,1F-4,S,13,21,0,34,False,False,0,0,4.0,0.0,4.0,True
9642,874.0,es_5936,2018,MCT-PLS13 ,2F-3,S,9,8,0,17,False,False,40,0,3.0,0.0,3.0,True
9643,875.0,es_8847,2018,ELE-PLS13 ,1F-5,S,20,35,0,55,False,False,0,0,5.0,0.0,5.0,True
9644,876.0,es_5937,2018,ELE-PLS13 ,,N,4,0,0,4,False,False,0,0,0.0,0.0,0.0,False
9645,877.0,es_8805,2018,IND-PLS13 ,1F-5,S,11,34,0,45,False,False,0,0,5.0,0.0,5.0,True
9646,878.0,es_8848,2018,CIV-PLS13 ,1F-5,S,20,29,0,49,False,False,0,0,5.0,0.0,5.0,True
9647,879.0,es_8849,2018,ELE-PLS13 ,1F-3,S,12,30,0,42,False,False,0,0,3.0,0.0,3.0,True
9648,880.0,es_8819,2018,ELE-PLS13 ,1F-3,S,16,24,0,40,False,False,0,0,3.0,0.0,3.0,True
9649,881.0,es_5945,2018,CGF-PLS13 ,,N,15,25,0,40,False,False,0,0,0.0,0.0,0.0,False
9650,882.0,es_5284,2018,CIV-PLS13 ,,N,2,0,0,2,False,False,0,0,0.0,0.0,0.0,False
9651,883.0,es_5285,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9652,884.0,es_4427,2018,MEC-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
9653,885.0,es_8850,2018,MCT-PLS13 ,1F-4,S,11,28,0,39,False,False,0,0,4.0,0.0,4.0,True
9654,886.0,es_8851,2018,MEC-PLS13 ,1F-2,S,10,18,0,28,False,False,0,0,2.0,0.0,2.0,True
9655,887.0,es_5295,2018,CIV-PLS13 ,1F-4,S,7,30,0,37,False,False,0,0,4.0,0.0,4.0,True
9656,888.0,es_5296,2018,MEC-PLS13 ,"1F-1,2F-3",S,15,22,0,37,False,False,0,0,1.0,3.0,3.0,True
9657,889.0,es_8852,2018,CIV-PLS13 ,,N,5,5,0,10,False,False,0,0,0.0,0.0,0.0,False
9658,890.0,es_8853,2018,ELE-PLS13 ,2F-5,S,16,0,0,16,False,False,54,0,5.0,0.0,5.0,True
9659,891.0,es_5298,2018,ELE-PLS13 ,,N,5,0,0,5,False,False,18,0,0.0,0.0,0.0,False
9660,892.0,es_5963,2018,CIV-PLS13 ,,N,12,18,0,30,False,False,34,0,0.0,0.0,0.0,False
9661,893.0,es_5308,2018,IND-PLS13 ,,N,6,20,0,26,False,False,0,20,0.0,0.0,0.0,False
9662,894.0,es_8854,2018,CIV-PLS13 ,1F-5,S,14,35,0,49,False,False,0,0,5.0,0.0,5.0,True
